System,Type,Count,Group
NODE,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Question,62,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
NODE,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Task,20142,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Bug,16484,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Improvement,12173,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,New Feature,5104,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Spec Change,199,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Question,62,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPC,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Task,20456,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Bug,16586,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Improvement,12316,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,New Feature,5222,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Spec Change,206,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Question,62,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
PHPLIB,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Task,21434,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Bug,17475,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Improvement,12949,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,New Feature,5507,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Spec Change,224,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Question,63,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
PYTHON,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Task,21919,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Bug,18337,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Improvement,13966,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,New Feature,5711,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Spec Change,242,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Question,63,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUBY,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Task,22173,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Bug,18458,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Improvement,14264,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,New Feature,6002,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Spec Change,261,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Question,63,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
RUST,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Task,38407,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Bug,44148,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Improvement,26998,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,New Feature,8803,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Spec Change,261,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Question,1532,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
SERVER,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Task,38490,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Bug,44236,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Improvement,27079,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,New Feature,8838,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Spec Change,261,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Question,1532,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
SPARK,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Task,38992,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Bug,44314,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Improvement,27523,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,New Feature,9047,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Spec Change,279,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Investigation,152,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Release,60,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Question,1532,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Backport,2,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Build Failure,1791,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
SWIFT,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Task,39764,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Bug,45204,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Improvement,27523,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,New Feature,9424,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Spec Change,279,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Investigation,216,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Story,266,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Release,70,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Question,1649,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Backport,49,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Build Failure,1841,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
TOOLS,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Task,39830,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Bug,45258,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Improvement,27523,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,New Feature,9427,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Spec Change,279,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Investigation,218,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Story,287,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Release,84,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Question,1649,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Backport,49,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Build Failure,1841,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
VSCODE,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Task,42562,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Bug,48089,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Improvement,29092,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,New Feature,9676,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Spec Change,279,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Investigation,218,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Story,287,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Release,84,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Question,1649,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Typo,35,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Feedback,9,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Backport,49,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Doc UI,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Doc Removal,1,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Doc API,4,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Design Request,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Tracking,21,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Build Failure,2491,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Problem Ticket,159,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Incident,33,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Technical Debt,162,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Documentation,122,2022_Public_Jira_Dataset_Montgomery\MongoDB
WT,Workload,3,2022_Public_Jira_Dataset_Montgomery\MongoDB
AUTOSUITE,Bug,775,2022_Public_Jira_Dataset_Montgomery\Qt
AUTOSUITE,User Story,180,2022_Public_Jira_Dataset_Montgomery\Qt
AUTOSUITE,Suggestion,31,2022_Public_Jira_Dataset_Montgomery\Qt
AUTOSUITE,Task,390,2022_Public_Jira_Dataset_Montgomery\Qt
CLOUD,Bug,778,2022_Public_Jira_Dataset_Montgomery\Qt
CLOUD,User Story,186,2022_Public_Jira_Dataset_Montgomery\Qt
CLOUD,Suggestion,32,2022_Public_Jira_Dataset_Montgomery\Qt
CLOUD,Task,461,2022_Public_Jira_Dataset_Montgomery\Qt
COIN,Bug,1137,2022_Public_Jira_Dataset_Montgomery\Qt
COIN,User Story,204,2022_Public_Jira_Dataset_Montgomery\Qt
COIN,Suggestion,106,2022_Public_Jira_Dataset_Montgomery\Qt
COIN,Task,656,2022_Public_Jira_Dataset_Montgomery\Qt
PYSIDE,Bug,2468,2022_Public_Jira_Dataset_Montgomery\Qt
PYSIDE,User Story,281,2022_Public_Jira_Dataset_Montgomery\Qt
PYSIDE,Suggestion,224,2022_Public_Jira_Dataset_Montgomery\Qt
PYSIDE,Task,701,2022_Public_Jira_Dataset_Montgomery\Qt
QBS,Bug,3544,2022_Public_Jira_Dataset_Montgomery\Qt
QBS,User Story,285,2022_Public_Jira_Dataset_Montgomery\Qt
QBS,Suggestion,476,2022_Public_Jira_Dataset_Montgomery\Qt
QBS,Task,883,2022_Public_Jira_Dataset_Montgomery\Qt
QDS,Bug,5577,2022_Public_Jira_Dataset_Montgomery\Qt
QDS,User Story,808,2022_Public_Jira_Dataset_Montgomery\Qt
QDS,Suggestion,704,2022_Public_Jira_Dataset_Montgomery\Qt
QDS,Task,1941,2022_Public_Jira_Dataset_Montgomery\Qt
QSR,Bug,5937,2022_Public_Jira_Dataset_Montgomery\Qt
QSR,User Story,1027,2022_Public_Jira_Dataset_Montgomery\Qt
QSR,Suggestion,864,2022_Public_Jira_Dataset_Montgomery\Qt
QSR,Task,2237,2022_Public_Jira_Dataset_Montgomery\Qt
QT3DS,Bug,8051,2022_Public_Jira_Dataset_Montgomery\Qt
QT3DS,User Story,1215,2022_Public_Jira_Dataset_Montgomery\Qt
QT3DS,Suggestion,1071,2022_Public_Jira_Dataset_Montgomery\Qt
QT3DS,Task,2799,2022_Public_Jira_Dataset_Montgomery\Qt
QTBUG,Bug,80752,2022_Public_Jira_Dataset_Montgomery\Qt
QTBUG,User Story,2815,2022_Public_Jira_Dataset_Montgomery\Qt
QTBUG,Suggestion,11199,2022_Public_Jira_Dataset_Montgomery\Qt
QTBUG,Task,8691,2022_Public_Jira_Dataset_Montgomery\Qt
QTCREATORBUG,Bug,100894,2022_Public_Jira_Dataset_Montgomery\Qt
QTCREATORBUG,User Story,2987,2022_Public_Jira_Dataset_Montgomery\Qt
QTCREATORBUG,Suggestion,14711,2022_Public_Jira_Dataset_Montgomery\Qt
QTCREATORBUG,Task,9723,2022_Public_Jira_Dataset_Montgomery\Qt
QTIFW,Bug,102159,2022_Public_Jira_Dataset_Montgomery\Qt
QTIFW,User Story,3140,2022_Public_Jira_Dataset_Montgomery\Qt
QTIFW,Suggestion,14992,2022_Public_Jira_Dataset_Montgomery\Qt
QTIFW,Task,9898,2022_Public_Jira_Dataset_Montgomery\Qt
QTJIRA,Bug,102344,2022_Public_Jira_Dataset_Montgomery\Qt
QTJIRA,User Story,3144,2022_Public_Jira_Dataset_Montgomery\Qt
QTJIRA,Suggestion,15074,2022_Public_Jira_Dataset_Montgomery\Qt
QTJIRA,Task,9942,2022_Public_Jira_Dataset_Montgomery\Qt
QTMCU,Bug,102398,2022_Public_Jira_Dataset_Montgomery\Qt
QTMCU,User Story,3144,2022_Public_Jira_Dataset_Montgomery\Qt
QTMCU,Suggestion,15081,2022_Public_Jira_Dataset_Montgomery\Qt
QTMCU,Task,9942,2022_Public_Jira_Dataset_Montgomery\Qt
QTMOBILITY,Bug,103936,2022_Public_Jira_Dataset_Montgomery\Qt
QTMOBILITY,User Story,3144,2022_Public_Jira_Dataset_Montgomery\Qt
QTMOBILITY,Suggestion,15230,2022_Public_Jira_Dataset_Montgomery\Qt
QTMOBILITY,Task,10012,2022_Public_Jira_Dataset_Montgomery\Qt
QTQAINFRA,Bug,105253,2022_Public_Jira_Dataset_Montgomery\Qt
QTQAINFRA,User Story,3362,2022_Public_Jira_Dataset_Montgomery\Qt
QTQAINFRA,Suggestion,15408,2022_Public_Jira_Dataset_Montgomery\Qt
QTQAINFRA,Task,11936,2022_Public_Jira_Dataset_Montgomery\Qt
QTSOLBUG,Bug,105378,2022_Public_Jira_Dataset_Montgomery\Qt
QTSOLBUG,User Story,3362,2022_Public_Jira_Dataset_Montgomery\Qt
QTSOLBUG,Suggestion,15471,2022_Public_Jira_Dataset_Montgomery\Qt
QTSOLBUG,Task,11944,2022_Public_Jira_Dataset_Montgomery\Qt
QTVSADDINBUG,Bug,106162,2022_Public_Jira_Dataset_Montgomery\Qt
QTVSADDINBUG,User Story,3396,2022_Public_Jira_Dataset_Montgomery\Qt
QTVSADDINBUG,Suggestion,15586,2022_Public_Jira_Dataset_Montgomery\Qt
QTVSADDINBUG,Task,11977,2022_Public_Jira_Dataset_Montgomery\Qt
QTWB,Bug,106188,2022_Public_Jira_Dataset_Montgomery\Qt
QTWB,User Story,3397,2022_Public_Jira_Dataset_Montgomery\Qt
QTWB,Suggestion,15589,2022_Public_Jira_Dataset_Montgomery\Qt
QTWB,Task,11981,2022_Public_Jira_Dataset_Montgomery\Qt
QTWEBSITE,Bug,106779,2022_Public_Jira_Dataset_Montgomery\Qt
QTWEBSITE,User Story,3400,2022_Public_Jira_Dataset_Montgomery\Qt
QTWEBSITE,Suggestion,15718,2022_Public_Jira_Dataset_Montgomery\Qt
QTWEBSITE,Task,12015,2022_Public_Jira_Dataset_Montgomery\Qt
QTWEBSITE,Improvement,11,2022_Public_Jira_Dataset_Montgomery\Qt
QTWEBSITE,Research,1,2022_Public_Jira_Dataset_Montgomery\Qt
AA,Task,216,2022_Public_Jira_Dataset_Montgomery\RedHat
AA,Bug,134,2022_Public_Jira_Dataset_Montgomery\RedHat
AA,Story,55,2022_Public_Jira_Dataset_Montgomery\RedHat
AA,Feature,40,2022_Public_Jira_Dataset_Montgomery\RedHat
AAH,Task,720,2022_Public_Jira_Dataset_Montgomery\RedHat
AAH,Bug,329,2022_Public_Jira_Dataset_Montgomery\RedHat
AAH,Story,184,2022_Public_Jira_Dataset_Montgomery\RedHat
AAH,Feature,82,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Task,4246,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Bug,1723,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Story,194,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Feature,83,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Feature Request,1941,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Enhancement,643,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Spike,1,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Documentation,175,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Dev Task,22,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Question,1,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Initiative,1,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,OKR,1,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Library Upgrade,3,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Docs Task,2,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,QE Task,1,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Technical Requirement,3,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Tracker,4,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Component Upgrade,21,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Support Request,7,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Requirement,2,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Clarification,3,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Release,1,2022_Public_Jira_Dataset_Montgomery\RedHat
AEROGEAR,Quality Risk,1,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Task,4281,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Bug,1928,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Story,194,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Feature,83,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Feature Request,2085,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Enhancement,737,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Spike,1,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Documentation,175,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Dev Task,22,2022_Public_Jira_Dataset_Montgomery\RedHat
AESH,Question,1,2022_Public_Jira_Dataset_Montgomery\RedHat
